danusertib,CO[C@@H](C(=O)N1Cc2c(C1)[nH]nc2NC(=O)c1ccc(cc1)N1CCN(CC1)C)c1ccccc1,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.096
AT-9283,O=C(Nc1c[nH][nH]/c/1=C/1\N=c2c(=N1)ccc(c2)CN1CCOCC1)NC1CC1,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.089
GSK2334470,CNc1nc(cc(n1)c1ccc2c(c1)[nH]nc2N)N1C[C@H](CC[C@H]1C)C(=O)NC1CCCCC1,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.081
AMG-900,Cc1csc(c1)c1nnc(c2c1cccc2)Nc1ccc(cc1)Oc1ncccc1c1ccnc(n1)N,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.023
MK-5108,OC(=O)C1(CCC(CC1)Oc1cccc(c1F)Cl)Cc1cccc(n1)Nc1nccs1,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.095
compound 25 [PMID: 20855207],C[C@@H]1O[C@H](C)CN(C1)[C@@H](c1nsc(c1)Nc1nc(C)cn2c1ncc2c1c[nH]nc1)C,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.057
compound 1 [PMID: 21742770],COc1cc(ccc1N1CCN(CC1)C)Nc1ccc2c(n1)n(nc2)c1ccc(cc1)OC,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.052
ZM447439,COc1cc2c(ncnc2cc1OCCCN1CCOCC1)Nc1ccc(cc1)NC(=O)c1ccccc1,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.071
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(\c1ccccc1)/Nc1ccc(cc1)CN1CCCCC1)/C(=O)N2,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.104
compound 46 [PMID: 16451062],OCC1CCN(CC1)CCCOc1cc2ncnc(c2cc1OC)Nc1ncc(s1)CC(=O)Nc1cccc(c1)F,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.085
GSK1070916,CCn1nc(c(c1)c1ccnc2c1cc([nH]2)c1cccc(c1)CN(C)C)c1ccc(cc1)NC(=O)N(C)C,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.063
compound 10 [PMID: 19402633],CCN1CCN(CC1)C(=O)Cc1ccc(cc1)Nc1ncc(c(n1)Nc1ccc(cc1)C(=O)Nc1ccccc1Cl)F,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.079
compound 38 [PMID: 20817473],O=C(c1ccc(cc1)N1CCOCC1)Nc1n[nH]c2c1sc(c2)C(=O)N[C@@H](c1ccccc1)CN1CCCC1,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.07
dubermatinib,CN1CCN(CC1)Cc1ccc(cc1)Nc1ncc(c(n1)Nc1ccccc1S(=O)(=O)N(C)C)Cl,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.088
SNS-314,O=C(Nc1ncc(s1)CCNc1ncnc2c1scc2)Nc1cccc(c1)Cl,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.068
ilorasertib,OCCn1ncc(c1)c1cnc(c2c1scc2c1ccc(cc1)NC(=O)Nc1cccc(c1)F)N,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.065
cenisertib,CN1CCN(CC1)c1ccc(cc1C)Nc1ncc(c(n1)N[C@@H]1[C@H]2C=C[C@@H]([C@@H]1C(=O)N)C2)F,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.074
GSK2646264,COc1cccc(c1C1=CC2C(C=C1)CCNCC2)OCc1nccc(c1)C,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.063
TAK-632,N#Cc1c(ccc2c1sc(n2)NC(=O)C1CC1)Oc1ccc(c(c1)NC(=O)Cc1cccc(c1)C(F)(F)F)F,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.052
ibcasertib,COc1ccc2c(c1)nccc2Oc1ccc2c(c1)cccc2C(=O)Nc1ccccc1N,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.05
NIK inhibitor 12f,CC(c1nccs1)(C#Cc1ccc(c(c1)Nc1ncnc2c1cc[nH]2)N1CCOCC1)O,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.047
XMD-12,Cn1c2ccccc2c(=O)n(c2cnc(nc12)Nc1ccc(cc1)N1CCC(CC1)O)C,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.071
tinengotinib,Clc1c(cccc1)c1c2c([nH]c3c(n1)c(n[nH]3)C)cc(nc2)N1CCOCC1,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.061
VIC 1911,Cc1cc(n[nH]1)Nc1c(ccc(n1)CC1(CCN(CC1)C(=O)c1c(c(ccc1)Cl)Cl)C(=O)O)F,C[S@@]1(Cl)N2C[C@]1(C(=O)O)C[C@@H]2[C@H]1N[C@H]1CO,0.121
barasertib-hQPA,OCCN(CCCOc1ccc2c(c1)ncnc2Nc1[nH]nc(c1)CC(=O)Nc1cccc(c1)F)CC,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.014
KW-2449,O=C(c1ccc(cc1)/C=C/c1[nH]nc2c1cccc2)N1CCNCC1,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.019
MLN-8054,Clc1ccc2c(c1)C(=NCc1c2nc(nc1)Nc1ccc(cc1)C(=O)O)c1c(F)cccc1F,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.025
tozasertib,CN1CCN(CC1)c1nc(Sc2ccc(cc2)NC(=O)C2CC2)nc(c1)Nc1[nH]nc(c1)C,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.042
aurora kinase inhibitor II,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)NC(=O)c1ccccc1,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.019
JNJ-7706621,Fc1cccc(c1C(=O)n1nc(nc1N)Nc1ccc(cc1)S(=O)(=O)N)F,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.041
Cdk2 inhibitor IV,CCN(C(=O)c1ccc(cc1)Nc1nc(OCC2CCCCC2)c2c(n1)nc[nH]2)CC,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.025
SU6656,O=C1Nc2c(/C/1=C/c1cc3c([nH]1)CCCC3)cc(cc2)S(=O)(=O)N(C)C,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.058
barasertib,CCN(CCOP(=O)(O)O)CCCOc1ccc2c(c1)ncnc2Nc1n[nH]c(c1)CC(=O)Nc1cccc(c1)F,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.007
danusertib,CO[C@@H](C(=O)N1Cc2c(C1)[nH]nc2NC(=O)c1ccc(cc1)N1CCN(CC1)C)c1ccccc1,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.016
AT-9283,O=C(Nc1c[nH][nH]/c/1=C/1\N=c2c(=N1)ccc(c2)CN1CCOCC1)NC1CC1,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.025
GSK2334470,CNc1nc(cc(n1)c1ccc2c(c1)[nH]nc2N)N1C[C@H](CC[C@H]1C)C(=O)NC1CCCCC1,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.031
AMG-900,Cc1csc(c1)c1nnc(c2c1cccc2)Nc1ccc(cc1)Oc1ncccc1c1ccnc(n1)N,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.015
MK-5108,OC(=O)C1(CCC(CC1)Oc1cccc(c1F)Cl)Cc1cccc(n1)Nc1nccs1,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.041
compound 25 [PMID: 20855207],C[C@@H]1O[C@H](C)CN(C1)[C@@H](c1nsc(c1)Nc1nc(C)cn2c1ncc2c1c[nH]nc1)C,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.04
compound 1 [PMID: 21742770],COc1cc(ccc1N1CCN(CC1)C)Nc1ccc2c(n1)n(nc2)c1ccc(cc1)OC,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.017
ZM447439,COc1cc2c(ncnc2cc1OCCCN1CCOCC1)Nc1ccc(cc1)NC(=O)c1ccccc1,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.023
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(\c1ccccc1)/Nc1ccc(cc1)CN1CCCCC1)/C(=O)N2,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.033
compound 46 [PMID: 16451062],OCC1CCN(CC1)CCCOc1cc2ncnc(c2cc1OC)Nc1ncc(s1)CC(=O)Nc1cccc(c1)F,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.027
GSK1070916,CCn1nc(c(c1)c1ccnc2c1cc([nH]2)c1cccc(c1)CN(C)C)c1ccc(cc1)NC(=O)N(C)C,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.015
compound 10 [PMID: 19402633],CCN1CCN(CC1)C(=O)Cc1ccc(cc1)Nc1ncc(c(n1)Nc1ccc(cc1)C(=O)Nc1ccccc1Cl)F,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.023
compound 38 [PMID: 20817473],O=C(c1ccc(cc1)N1CCOCC1)Nc1n[nH]c2c1sc(c2)C(=O)N[C@@H](c1ccccc1)CN1CCCC1,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.015
dubermatinib,CN1CCN(CC1)Cc1ccc(cc1)Nc1ncc(c(n1)Nc1ccccc1S(=O)(=O)N(C)C)Cl,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.042
SNS-314,O=C(Nc1ncc(s1)CCNc1ncnc2c1scc2)Nc1cccc(c1)Cl,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.025
ilorasertib,OCCn1ncc(c1)c1cnc(c2c1scc2c1ccc(cc1)NC(=O)Nc1cccc(c1)F)N,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.008
cenisertib,CN1CCN(CC1)c1ccc(cc1C)Nc1ncc(c(n1)N[C@@H]1[C@H]2C=C[C@@H]([C@@H]1C(=O)N)C2)F,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.057
GSK2646264,COc1cccc(c1C1=CC2C(C=C1)CCNCC2)OCc1nccc(c1)C,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.035
TAK-632,N#Cc1c(ccc2c1sc(n2)NC(=O)C1CC1)Oc1ccc(c(c1)NC(=O)Cc1cccc(c1)C(F)(F)F)F,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.053
ibcasertib,COc1ccc2c(c1)nccc2Oc1ccc2c(c1)cccc2C(=O)Nc1ccccc1N,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.024
NIK inhibitor 12f,CC(c1nccs1)(C#Cc1ccc(c(c1)Nc1ncnc2c1cc[nH]2)N1CCOCC1)O,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.023
XMD-12,Cn1c2ccccc2c(=O)n(c2cnc(nc12)Nc1ccc(cc1)N1CCC(CC1)O)C,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.034
tinengotinib,Clc1c(cccc1)c1c2c([nH]c3c(n1)c(n[nH]3)C)cc(nc2)N1CCOCC1,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.026
VIC 1911,Cc1cc(n[nH]1)Nc1c(ccc(n1)CC1(CCN(CC1)C(=O)c1c(c(ccc1)Cl)Cl)C(=O)O)F,C1=C[C@@H]([C@H]2[C@]34C[C@@]23[C@H]4[C@@H]2C[C@@H]3C[C@@H]3C2)[C@@H]2C[C@@H]2C1,0.024
barasertib-hQPA,OCCN(CCCOc1ccc2c(c1)ncnc2Nc1[nH]nc(c1)CC(=O)Nc1cccc(c1)F)CC,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.042
KW-2449,O=C(c1ccc(cc1)/C=C/c1[nH]nc2c1cccc2)N1CCNCC1,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.048
MLN-8054,Clc1ccc2c(c1)C(=NCc1c2nc(nc1)Nc1ccc(cc1)C(=O)O)c1c(F)cccc1F,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.033
tozasertib,CN1CCN(CC1)c1nc(Sc2ccc(cc2)NC(=O)C2CC2)nc(c1)Nc1[nH]nc(c1)C,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.05
aurora kinase inhibitor II,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)NC(=O)c1ccccc1,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.037
JNJ-7706621,Fc1cccc(c1C(=O)n1nc(nc1N)Nc1ccc(cc1)S(=O)(=O)N)F,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.04
Cdk2 inhibitor IV,CCN(C(=O)c1ccc(cc1)Nc1nc(OCC2CCCCC2)c2c(n1)nc[nH]2)CC,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.051
SU6656,O=C1Nc2c(/C/1=C/c1cc3c([nH]1)CCCC3)cc(cc2)S(=O)(=O)N(C)C,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.057
barasertib,CCN(CCOP(=O)(O)O)CCCOc1ccc2c(c1)ncnc2Nc1n[nH]c(c1)CC(=O)Nc1cccc(c1)F,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.041
danusertib,CO[C@@H](C(=O)N1Cc2c(C1)[nH]nc2NC(=O)c1ccc(cc1)N1CCN(CC1)C)c1ccccc1,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.041
AT-9283,O=C(Nc1c[nH][nH]/c/1=C/1\N=c2c(=N1)ccc(c2)CN1CCOCC1)NC1CC1,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.06
GSK2334470,CNc1nc(cc(n1)c1ccc2c(c1)[nH]nc2N)N1C[C@H](CC[C@H]1C)C(=O)NC1CCCCC1,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.054
AMG-900,Cc1csc(c1)c1nnc(c2c1cccc2)Nc1ccc(cc1)Oc1ncccc1c1ccnc(n1)N,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.023
MK-5108,OC(=O)C1(CCC(CC1)Oc1cccc(c1F)Cl)Cc1cccc(n1)Nc1nccs1,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.049
compound 25 [PMID: 20855207],C[C@@H]1O[C@H](C)CN(C1)[C@@H](c1nsc(c1)Nc1nc(C)cn2c1ncc2c1c[nH]nc1)C,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.056
compound 1 [PMID: 21742770],COc1cc(ccc1N1CCN(CC1)C)Nc1ccc2c(n1)n(nc2)c1ccc(cc1)OC,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.034
ZM447439,COc1cc2c(ncnc2cc1OCCCN1CCOCC1)Nc1ccc(cc1)NC(=O)c1ccccc1,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.038
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(\c1ccccc1)/Nc1ccc(cc1)CN1CCCCC1)/C(=O)N2,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.066
compound 46 [PMID: 16451062],OCC1CCN(CC1)CCCOc1cc2ncnc(c2cc1OC)Nc1ncc(s1)CC(=O)Nc1cccc(c1)F,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.047
GSK1070916,CCn1nc(c(c1)c1ccnc2c1cc([nH]2)c1cccc(c1)CN(C)C)c1ccc(cc1)NC(=O)N(C)C,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.046
compound 10 [PMID: 19402633],CCN1CCN(CC1)C(=O)Cc1ccc(cc1)Nc1ncc(c(n1)Nc1ccc(cc1)C(=O)Nc1ccccc1Cl)F,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.037
compound 38 [PMID: 20817473],O=C(c1ccc(cc1)N1CCOCC1)Nc1n[nH]c2c1sc(c2)C(=O)N[C@@H](c1ccccc1)CN1CCCC1,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.029
dubermatinib,CN1CCN(CC1)Cc1ccc(cc1)Nc1ncc(c(n1)Nc1ccccc1S(=O)(=O)N(C)C)Cl,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.041
SNS-314,O=C(Nc1ncc(s1)CCNc1ncnc2c1scc2)Nc1cccc(c1)Cl,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.05
ilorasertib,OCCn1ncc(c1)c1cnc(c2c1scc2c1ccc(cc1)NC(=O)Nc1cccc(c1)F)N,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.039
cenisertib,CN1CCN(CC1)c1ccc(cc1C)Nc1ncc(c(n1)N[C@@H]1[C@H]2C=C[C@@H]([C@@H]1C(=O)N)C2)F,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.064
GSK2646264,COc1cccc(c1C1=CC2C(C=C1)CCNCC2)OCc1nccc(c1)C,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.053
TAK-632,N#Cc1c(ccc2c1sc(n2)NC(=O)C1CC1)Oc1ccc(c(c1)NC(=O)Cc1cccc(c1)C(F)(F)F)F,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.051
ibcasertib,COc1ccc2c(c1)nccc2Oc1ccc2c(c1)cccc2C(=O)Nc1ccccc1N,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.032
NIK inhibitor 12f,CC(c1nccs1)(C#Cc1ccc(c(c1)Nc1ncnc2c1cc[nH]2)N1CCOCC1)O,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.046
XMD-12,Cn1c2ccccc2c(=O)n(c2cnc(nc12)Nc1ccc(cc1)N1CCC(CC1)O)C,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.051
tinengotinib,Clc1c(cccc1)c1c2c([nH]c3c(n1)c(n[nH]3)C)cc(nc2)N1CCOCC1,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.042
VIC 1911,Cc1cc(n[nH]1)Nc1c(ccc(n1)CC1(CCN(CC1)C(=O)c1c(c(ccc1)Cl)Cl)C(=O)O)F,C[C@H]1C[C@H]2C=CC[C@]13C[C@@H](NC=O)P23,0.048
barasertib-hQPA,OCCN(CCCOc1ccc2c(c1)ncnc2Nc1[nH]nc(c1)CC(=O)Nc1cccc(c1)F)CC,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.029
KW-2449,O=C(c1ccc(cc1)/C=C/c1[nH]nc2c1cccc2)N1CCNCC1,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.029
MLN-8054,Clc1ccc2c(c1)C(=NCc1c2nc(nc1)Nc1ccc(cc1)C(=O)O)c1c(F)cccc1F,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.025
tozasertib,CN1CCN(CC1)c1nc(Sc2ccc(cc2)NC(=O)C2CC2)nc(c1)Nc1[nH]nc(c1)C,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.051
aurora kinase inhibitor II,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)NC(=O)c1ccccc1,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.039
JNJ-7706621,Fc1cccc(c1C(=O)n1nc(nc1N)Nc1ccc(cc1)S(=O)(=O)N)F,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.02
Cdk2 inhibitor IV,CCN(C(=O)c1ccc(cc1)Nc1nc(OCC2CCCCC2)c2c(n1)nc[nH]2)CC,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.062
SU6656,O=C1Nc2c(/C/1=C/c1cc3c([nH]1)CCCC3)cc(cc2)S(=O)(=O)N(C)C,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.038
barasertib,CCN(CCOP(=O)(O)O)CCCOc1ccc2c(c1)ncnc2Nc1n[nH]c(c1)CC(=O)Nc1cccc(c1)F,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.028
danusertib,CO[C@@H](C(=O)N1Cc2c(C1)[nH]nc2NC(=O)c1ccc(cc1)N1CCN(CC1)C)c1ccccc1,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.042
AT-9283,O=C(Nc1c[nH][nH]/c/1=C/1\N=c2c(=N1)ccc(c2)CN1CCOCC1)NC1CC1,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.053
GSK2334470,CNc1nc(cc(n1)c1ccc2c(c1)[nH]nc2N)N1C[C@H](CC[C@H]1C)C(=O)NC1CCCCC1,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.073
AMG-900,Cc1csc(c1)c1nnc(c2c1cccc2)Nc1ccc(cc1)Oc1ncccc1c1ccnc(n1)N,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.015
MK-5108,OC(=O)C1(CCC(CC1)Oc1cccc(c1F)Cl)Cc1cccc(n1)Nc1nccs1,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.087
compound 25 [PMID: 20855207],C[C@@H]1O[C@H](C)CN(C1)[C@@H](c1nsc(c1)Nc1nc(C)cn2c1ncc2c1c[nH]nc1)C,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.041
compound 1 [PMID: 21742770],COc1cc(ccc1N1CCN(CC1)C)Nc1ccc2c(n1)n(nc2)c1ccc(cc1)OC,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.026
ZM447439,COc1cc2c(ncnc2cc1OCCCN1CCOCC1)Nc1ccc(cc1)NC(=O)c1ccccc1,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.055
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(\c1ccccc1)/Nc1ccc(cc1)CN1CCCCC1)/C(=O)N2,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.087
compound 46 [PMID: 16451062],OCC1CCN(CC1)CCCOc1cc2ncnc(c2cc1OC)Nc1ncc(s1)CC(=O)Nc1cccc(c1)F,C[C@@]1(O)[C@@H]2[C@H](CC3CC3)C[C@H]3[C@@H]4C[C@]34N21,0.063
