knowninhib_name,knowninhib_smiles,genmol_name,genmol_smiles,simil,cinfony-simil
cenisertib,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,4af3_56_ligand.sdf,CC1C=CCCC(C)(C(CC2CC2NC2CC2)C2CC2)C1,0.058,0.1986754966887417
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4af3_56_ligand.sdf,CC1C=CCCC(C)(C(CC2CC2NC2CC2)C2CC2)C1,0.065,0.20261437908496732
TAK-632,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,4af3_56_ligand.sdf,CC1C=CCCC(C)(C(CC2CC2NC2CC2)C2CC2)C1,0.04,0.07727272727272727
ibcasertib,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccccc5N)cccc4c3)ccnc2c1,4af3_56_ligand.sdf,CC1C=CCCC(C)(C(CC2CC2NC2CC2)C2CC2)C1,0.044,0.08256880733944955
NIK inhibitor 12f,CC(O)(C#Cc1ccc(N2CCOCC2)c(Nc2ncnc3[nH]ccc23)c1)c1nccs1,4af3_56_ligand.sdf,CC1C=CCCC(C)(C(CC2CC2NC2CC2)C2CC2)C1,0.035,0.04522613065326633
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4af3_56_ligand.sdf,CC1C=CCCC(C)(C(CC2CC2NC2CC2)C2CC2)C1,0.047,0.1069182389937107
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4af3_56_ligand.sdf,CC1C=CCCC(C)(C(CC2CC2NC2CC2)C2CC2)C1,0.038,0.039647577092511016
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4af3_56_ligand.sdf,CC1C=CCCC(C)(C(CC2CC2NC2CC2)C2CC2)C1,0.059,0.09852216748768473
barasertib-hQPA,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.025,0.10215053763440861
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.033,0.07874015748031496
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.014,0.058823529411764705
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.044,0.08670520231213873
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.016,0.0962962962962963
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.008,0.06748466257668712
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.069,0.13924050632911392
SU6656,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.05,0.06422018348623854
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.031,0.095
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.014,0.07142857142857142
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.086,0.08064516129032258
BX-795,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.034,0.06989247311827956
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.041,0.10465116279069768
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.0,0.07929515418502203
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.051,0.12953367875647667
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.043,0.06046511627906977
compound 1 [PMID: 21742770],COc1ccc(-n2ncc3ccc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)cc1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.007,0.08823529411764706
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.048,0.11538461538461539
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.043,0.05612244897959184
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.062,0.08035714285714286
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.027,0.06349206349206349
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.02,0.060240963855421686
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.033,0.09174311926605505
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.037,0.04242424242424243
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.036,0.06763285024154589
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.021,0.07106598984771574
cenisertib,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.035,0.09523809523809523
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.038,0.07471264367816093
TAK-632,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.06,0.10091743119266056
ibcasertib,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccccc5N)cccc4c3)ccnc2c1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.029,0.08035714285714286
NIK inhibitor 12f,CC(O)(C#Cc1ccc(N2CCOCC2)c(Nc2ncnc3[nH]ccc23)c1)c1nccs1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.048,0.06565656565656566
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.03,0.08484848484848485
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.038,0.06696428571428571
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4af3_190_ligand.sdf,O=CC1COCC2C1CC2C1OC2CC21CCCCC1CC1,0.028,0.0761904761904762
barasertib-hQPA,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.062,0.0748663101604278
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.009,0.05555555555555555
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.016,0.08163265306122448
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.031,0.05747126436781609
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.036,0.058823529411764705
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.028,0.055900621118012424
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.066,0.12101910828025478
SU6656,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.035,0.06542056074766354
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.053,0.06965174129353234
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.039,0.0625
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.066,0.08241758241758242
BX-795,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.029,0.07142857142857142
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.052,0.08771929824561403
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.014,0.06167400881057269
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.063,0.12631578947368421
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.07,0.06666666666666667
compound 1 [PMID: 21742770],COc1ccc(-n2ncc3ccc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)cc1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.032,0.07738095238095238
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.051,0.08280254777070063
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.047,0.057291666666666664
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.081,0.07207207207207207
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.022,0.07065217391304347
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.051,0.06172839506172839
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.036,0.07339449541284404
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.031,0.05660377358490566
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.031,0.05853658536585366
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.03,0.06701030927835051
cenisertib,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.045,0.08433734939759036
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.05,0.08928571428571429
TAK-632,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.065,0.0776255707762557
ibcasertib,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccccc5N)cccc4c3)ccnc2c1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.023,0.07339449541284404
NIK inhibitor 12f,CC(O)(C#Cc1ccc(N2CCOCC2)c(Nc2ncnc3[nH]ccc23)c1)c1nccs1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.052,0.06701030927835051
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.041,0.09375
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.032,0.0730593607305936
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4af3_55_ligand.sdf,CCCC(F)OC1CC2C1CC2C1COC1C1CCC1C,0.046,0.07766990291262135
barasertib-hQPA,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.052,0.08796296296296297
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.051,0.12080536912751678
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.053,0.06493506493506493
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.045,0.06341463414634146
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.036,0.07228915662650602
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.038,0.0625
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.082,0.11702127659574468
SU6656,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.058,0.10084033613445378
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.051,0.08733624454148471
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.045,0.0944206008583691
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.097,0.12682926829268293
BX-795,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.069,0.09047619047619047
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.076,0.08374384236453201
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.024,0.07421875
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.087,0.11711711711711711
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.064,0.08403361344537816
compound 1 [PMID: 21742770],COc1ccc(-n2ncc3ccc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)cc1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.026,0.08040201005025126
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.068,0.0967741935483871
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.087,0.09722222222222222
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.08,0.08366533864541832
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.056,0.07441860465116279
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.068,0.05641025641025641
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.074,0.09387755102040816
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.046,0.05759162303664921
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.052,0.0546218487394958
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.05,0.08071748878923767
cenisertib,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.071,0.15675675675675677
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.077,0.15425531914893617
TAK-632,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,4af3_160_ligand.sdf,OCC([AsH2])(C/C1=C/CCCOC2C3C(C(F)CCCC4CC4)C23C1)CC1CCO1,0.06,0.10204081632653061
