knowninhib_name,knowninhib_smiles,genmol_name,genmol_smiles,simil,cinfony-simil
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.066,0.1346153846153846
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.051,0.17801047120418848
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.051,0.09803921568627451
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.065,0.16589861751152074
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.058,0.11914893617021277
compound 16 [PMID: 18945615],O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.059,0.125
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.067,0.14207650273224043
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.066,0.14937759336099585
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.041,0.107981220657277
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.061,0.10471204188481675
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.045,0.1375
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.077,0.07253886010362694
VTX-11e,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.057,0.10964912280701754
PF-562271,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.073,0.1
GSK143,Cc1ccc(Nc2nc(N[C@H]3CCOC[C@H]3N)ncc2C(N)=O)cc1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.083,0.14942528735632185
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.059,0.09401709401709402
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.063,0.1232876712328767
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.05,0.16842105263157894
RG-1530,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.034,0.10454545454545454
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.073,0.16304347826086957
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.055,0.096
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4ztq_118_ligand.sdf,C=C1CC2CC3CCC(C=O)COC(C1)C(C(C)OO)CC1C4CC45C1C5(C1C4N5C(CC6CCC6CCC6CC6C)C415)C2C3,0.063,0.14977973568281938
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.019,0.12121212121212122
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.017,0.0954356846473029
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.059,0.107981220657277
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.028,0.07692307692307693
aurora kinase inhibitor III,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.027,0.09941520467836257
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.03,0.09359605911330049
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.052,0.07547169811320754
GSK-3 inhibitor XIII,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.031,0.08241758241758242
Rho kinase inhibitor IV,Cc1cncc2cccc(S(=O)(=O)N3CCCN(C(=O)CN)C[C@@H]3C)c12,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.036,0.16
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.027,0.10330578512396695
alisertib,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.022,0.09774436090225563
ENMD-2076,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.047,0.11055276381909548
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.059,0.14225941422594143
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.034,0.12669683257918551
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.039,0.16666666666666666
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.023,0.08118081180811808
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.041,0.13675213675213677
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.057,0.11290322580645161
compound 16 [PMID: 18945615],O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.033,0.10096153846153846
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.038,0.09359605911330049
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.041,0.12403100775193798
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.039,0.1318181818181818
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.038,0.12
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.038,0.13043478260869565
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.051,0.10552763819095477
VTX-11e,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.039,0.09917355371900827
PF-562271,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.031,0.08050847457627118
GSK143,Cc1ccc(Nc2nc(N[C@H]3CCOC[C@H]3N)ncc2C(N)=O)cc1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.028,0.09230769230769231
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.016,0.08906882591093117
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.023,0.12121212121212122
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.044,0.16336633663366337
RG-1530,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.048,0.09401709401709402
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.052,0.11822660098522167
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.052,0.06691449814126393
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4ztq_48_ligand.sdf,CBNC12NC1C1C3C4C(N(C)C42)N31,0.048,0.12757201646090535
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.033,0.06140350877192982
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.038,0.030927835051546393
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.047,0.04242424242424243
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.011,0.03937007874015748
aurora kinase inhibitor III,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.042,0.05982905982905983
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.011,0.032679738562091505
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.028,0.10067114093959731
GSK-3 inhibitor XIII,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.012,0.031007751937984496
Rho kinase inhibitor IV,Cc1cncc2cccc(S(=O)(=O)N3CCCN(C(=O)CN)C[C@@H]3C)c12,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.03,0.045112781954887216
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.022,0.03571428571428571
alisertib,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.042,0.02702702702702703
ENMD-2076,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.032,0.04666666666666667
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.018,0.07179487179487179
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.038,0.06936416184971098
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.043,0.05454545454545454
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.0,0.04090909090909091
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.027,0.07446808510638298
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.026,0.04433497536945813
compound 16 [PMID: 18945615],O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.027,0.057692307692307696
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.025,0.046357615894039736
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.037,0.041474654377880185
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.017,0.05113636363636364
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.025,0.03225806451612903
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.016,0.04716981132075472
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.018,0.033112582781456956
VTX-11e,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.017,0.046632124352331605
PF-562271,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.034,0.03804347826086957
GSK143,Cc1ccc(Nc2nc(N[C@H]3CCOC[C@H]3N)ncc2C(N)=O)cc1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.053,0.07194244604316546
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.018,0.03535353535353535
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.044,0.0427807486631016
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.019,0.07547169811320754
RG-1530,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.0,0.043478260869565216
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.038,0.06535947712418301
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.009,0.037209302325581395
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4ztq_30_ligand.sdf,C=CC1CC2C(O)C2C2CC12,0.026,0.06060606060606061
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4ztq_179_ligand.sdf,C=C1[C@H](O)[C@H]2[C@@H](CC(=CCC)[C@@H](C)OC[C@@H](N)CC3(F)CC3)[C@H]2[C@H]2C[C@@H]12,0.047,0.10135135135135136
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4ztq_179_ligand.sdf,C=C1[C@H](O)[C@H]2[C@@H](CC(=CCC)[C@@H](C)OC[C@@H](N)CC3(F)CC3)[C@H]2[C@H]2C[C@@H]12,0.049,0.07555555555555556
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4ztq_179_ligand.sdf,C=C1[C@H](O)[C@H]2[C@@H](CC(=CCC)[C@@H](C)OC[C@@H](N)CC3(F)CC3)[C@H]2[C@H]2C[C@@H]12,0.041,0.08080808080808081
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4ztq_179_ligand.sdf,C=C1[C@H](O)[C@H]2[C@@H](CC(=CCC)[C@@H](C)OC[C@@H](N)CC3(F)CC3)[C@H]2[C@H]2C[C@@H]12,0.046,0.07407407407407407
aurora kinase inhibitor III,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,4ztq_179_ligand.sdf,C=C1[C@H](O)[C@H]2[C@@H](CC(=CCC)[C@@H](C)OC[C@@H](N)CC3(F)CC3)[C@H]2[C@H]2C[C@@H]12,0.044,0.10666666666666667
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4ztq_179_ligand.sdf,C=C1[C@H](O)[C@H]2[C@@H](CC(=CCC)[C@@H](C)OC[C@@H](N)CC3(F)CC3)[C@H]2[C@H]2C[C@@H]12,0.04,0.06951871657754011
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4ztq_179_ligand.sdf,C=C1[C@H](O)[C@H]2[C@@H](CC(=CCC)[C@@H](C)OC[C@@H](N)CC3(F)CC3)[C@H]2[C@H]2C[C@@H]12,0.064,0.13186813186813187
GSK-3 inhibitor XIII,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,4ztq_179_ligand.sdf,C=C1[C@H](O)[C@H]2[C@@H](CC(=CCC)[C@@H](C)OC[C@@H](N)CC3(F)CC3)[C@H]2[C@H]2C[C@@H]12,0.016,0.06707317073170732
Rho kinase inhibitor IV,Cc1cncc2cccc(S(=O)(=O)N3CCCN(C(=O)CN)C[C@@H]3C)c12,4ztq_179_ligand.sdf,C=C1[C@H](O)[C@H]2[C@@H](CC(=CCC)[C@@H](C)OC[C@@H](N)CC3(F)CC3)[C@H]2[C@H]2C[C@@H]12,0.067,0.08383233532934131
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4ztq_179_ligand.sdf,C=C1[C@H](O)[C@H]2[C@@H](CC(=CCC)[C@@H](C)OC[C@@H](N)CC3(F)CC3)[C@H]2[C@H]2C[C@@H]12,0.065,0.084070796460177
alisertib,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,4ztq_179_ligand.sdf,C=C1[C@H](O)[C@H]2[C@@H](CC(=CCC)[C@@H](C)OC[C@@H](N)CC3(F)CC3)[C@H]2[C@H]2C[C@@H]12,0.058,0.08
